day,time,clearing price (CNY/MWh)
2023/9/3,2:30,356.9695
2023/9/3,2:45,356.9695
2023/9/3,3:00,356.9695
2023/9/3,3:15,348.71477500000003
2023/9/3,3:30,348.71477500000003
2023/9/3,3:45,348.71477500000003
2023/9/3,4:00,348.71477500000003
2023/9/3,4:15,354.9978
2023/9/3,4:30,354.9978
2023/9/3,4:45,354.9978
2023/9/3,5:00,354.9978
2023/9/3,5:15,377.932425
2023/9/3,5:30,377.932425
2023/9/3,5:45,377.932425
2023/9/3,6:00,377.932425
2023/9/3,6:15,378.50545
2023/9/3,6:30,378.50545
2023/9/3,6:45,378.50545
2023/9/3,7:00,378.50545
2023/9/3,7:15,353.34277499999996
2023/9/3,7:30,353.34277499999996
2023/9/3,7:45,353.34277499999996
2023/9/3,8:00,353.34277499999996
2023/9/3,8:15,303.5073
2023/9/3,8:30,303.5073
2023/9/3,8:45,303.5073
2023/9/3,9:00,303.5073
2023/9/3,9:15,238.73317500000002
2023/9/3,9:30,238.73317500000002
2023/9/3,9:45,238.73317500000002
2023/9/3,10:00,238.73317500000002
2023/9/3,10:15,225.81555
2023/9/3,10:30,225.81555
2023/9/3,10:45,225.81555
2023/9/3,11:00,225.81555
2023/9/3,11:15,231.7904
2023/9/3,11:30,231.7904
2023/9/3,11:45,231.7904
2023/9/3,12:00,231.7904
2023/9/3,12:15,200.94862500000002
2023/9/3,12:30,200.94862500000002
2023/9/3,12:45,200.94862500000002
2023/9/3,13:00,200.94862500000002
2023/9/3,13:15,236.74917499999998
2023/9/3,13:30,236.74917499999998
2023/9/3,13:45,236.74917499999998
2023/9/3,14:00,236.74917499999998
2023/9/3,14:15,272.206
2023/9/3,14:30,272.206
2023/9/3,14:45,272.206
2023/9/3,15:00,272.206
2023/9/3,15:15,368.96637499999997
2023/9/3,15:30,368.96637499999997
2023/9/3,15:45,368.96637499999997
2023/9/3,16:00,368.96637499999997
2023/9/3,16:15,456.745725
2023/9/3,16:30,456.745725
2023/9/3,16:45,456.745725
2023/9/3,17:00,456.745725
2023/9/3,17:15,502.292425
2023/9/3,17:30,502.292425
2023/9/3,17:45,502.292425
2023/9/3,18:00,502.292425
2023/9/3,18:15,501.660075
2023/9/3,18:30,501.660075
2023/9/3,18:45,501.660075
2023/9/3,19:00,501.660075
2023/9/3,19:15,504.76025000000004
2023/9/3,19:30,504.76025000000004
2023/9/3,19:45,504.76025000000004
2023/9/3,20:00,504.76025000000004
2023/9/3,20:15,494.47457499999996
2023/9/3,20:30,494.47457499999996
2023/9/3,20:45,494.47457499999996
2023/9/3,21:00,494.47457499999996
2023/9/3,21:15,461.18912500000005
2023/9/3,21:30,461.18912500000005
2023/9/3,21:45,461.18912500000005
2023/9/3,22:00,461.18912500000005
2023/9/3,22:15,437.26665
2023/9/3,22:30,437.26665
2023/9/3,22:45,437.26665
2023/9/3,23:00,437.26665
2023/9/3,23:15,426.071475
2023/9/3,23:30,426.071475
2023/9/3,23:45,426.071475
2023/9/3,24:00:00,426.071475
2023/9/4,0:15,395.22235
2023/9/4,0:30,395.22235
2023/9/4,0:45,395.22235
2023/9/4,1:00,395.22235
2023/9/4,1:15,382.652775
2023/9/4,1:30,382.652775
2023/9/4,1:45,382.652775
2023/9/4,2:00,382.652775
2023/9/4,2:15,376.515225
2023/9/4,2:30,376.515225
2023/9/4,2:45,376.515225
2023/9/4,3:00,376.515225
2023/9/4,3:15,370.2904
2023/9/4,3:30,370.2904
2023/9/4,3:45,370.2904
2023/9/4,4:00,370.2904
2023/9/4,4:15,384.921525
2023/9/4,4:30,384.921525
2023/9/4,4:45,384.921525
2023/9/4,5:00,384.921525
2023/9/4,5:15,415.34
2023/9/4,5:30,415.34
2023/9/4,5:45,415.34
2023/9/4,6:00,415.34
2023/9/4,6:15,420.5954
2023/9/4,6:30,420.5954
2023/9/4,6:45,420.5954
2023/9/4,7:00,420.5954
2023/9/4,7:15,391.98344999999995
2023/9/4,7:30,391.98344999999995
2023/9/4,7:45,391.98344999999995
2023/9/4,8:00,391.98344999999995
2023/9/4,8:15,356.288625
2023/9/4,8:30,356.288625
2023/9/4,8:45,356.288625
2023/9/4,9:00,356.288625
2023/9/4,9:15,304.68955
2023/9/4,9:30,304.68955
2023/9/4,9:45,304.68955
2023/9/4,10:00,304.68955
2023/9/4,10:15,291.731825
2023/9/4,10:30,291.731825
2023/9/4,10:45,291.731825
2023/9/4,11:00,291.731825
2023/9/4,11:15,296.75169999999997
2023/9/4,11:30,296.75169999999997
2023/9/4,11:45,296.75169999999997
2023/9/4,12:00,296.75169999999997
2023/9/4,12:15,267.38815
2023/9/4,12:30,267.38815
2023/9/4,12:45,267.38815
2023/9/4,13:00,267.38815
2023/9/4,13:15,298.55925
2023/9/4,13:30,298.55925
2023/9/4,13:45,298.55925
2023/9/4,14:00,298.55925
2023/9/4,14:15,329.149275
2023/9/4,14:30,329.149275
2023/9/4,14:45,329.149275
2023/9/4,15:00,329.149275
2023/9/4,15:15,412.4464
2023/9/4,15:30,412.4464
2023/9/4,15:45,412.4464
2023/9/4,16:00,412.4464
2023/9/4,16:15,469.31915000000004
2023/9/4,16:30,469.31915000000004
2023/9/4,16:45,469.31915000000004
2023/9/4,17:00,469.31915000000004
2023/9/4,17:15,491.30902499999996
2023/9/4,17:30,491.30902499999996
2023/9/4,17:45,491.30902499999996
2023/9/4,18:00,491.30902499999996
2023/9/4,18:15,509.125425
2023/9/4,18:30,509.125425
2023/9/4,18:45,509.125425
2023/9/4,19:00,509.125425
2023/9/4,19:15,514.407775
2023/9/4,19:30,514.407775
2023/9/4,19:45,514.407775
2023/9/4,20:00,514.407775
2023/9/4,20:15,503.844325
2023/9/4,20:30,503.844325
2023/9/4,20:45,503.844325
2023/9/4,21:00,503.844325
2023/9/4,21:15,478.746625
2023/9/4,21:30,478.746625
2023/9/4,21:45,478.746625
2023/9/4,22:00,478.746625
2023/9/4,22:15,465.41015
2023/9/4,22:30,465.41015
2023/9/4,22:45,465.41015
2023/9/4,23:00,465.41015
2023/9/4,23:15,453.50430000000006
2023/9/4,23:30,453.50430000000006
2023/9/4,23:45,453.50430000000006
2023/9/4,24:00:00,453.50430000000006
2023/9/5,0:15,434.9709
2023/9/5,0:30,434.9709
2023/9/5,0:45,434.9709
2023/9/5,1:00,434.9709
2023/9/5,1:15,414.67472499999997
2023/9/5,1:30,414.67472499999997
2023/9/5,1:45,414.67472499999997
2023/9/5,2:00,414.67472499999997
2023/9/5,2:15,407.07982499999997
2023/9/5,2:30,407.07982499999997
2023/9/5,2:45,407.07982499999997
2023/9/5,3:00,407.07982499999997
2023/9/5,3:15,401.97835
2023/9/5,3:30,401.97835
2023/9/5,3:45,401.97835
2023/9/5,4:00,401.97835
2023/9/5,4:15,407.864
2023/9/5,4:30,407.864
2023/9/5,4:45,407.864
2023/9/5,5:00,407.864
2023/9/5,5:15,430.70885
2023/9/5,5:30,430.70885
2023/9/5,5:45,430.70885
2023/9/5,6:00,430.70885
2023/9/5,6:15,437.254775
2023/9/5,6:30,437.254775
2023/9/5,6:45,437.254775
2023/9/5,7:00,437.254775
2023/9/5,7:15,417.67865000000006
2023/9/5,7:30,417.67865000000006
2023/9/5,7:45,417.67865000000006
2023/9/5,8:00,417.67865000000006
2023/9/5,8:15,371.55379999999997
2023/9/5,8:30,371.55379999999997
2023/9/5,8:45,371.55379999999997
2023/9/5,9:00,371.55379999999997
2023/9/5,9:15,309.7583
2023/9/5,9:30,309.7583
2023/9/5,9:45,309.7583
2023/9/5,10:00,309.7583
2023/9/5,10:15,305.341625
2023/9/5,10:30,305.341625
2023/9/5,10:45,305.341625
2023/9/5,11:00,305.341625
2023/9/5,11:15,303.89925000000005
2023/9/5,11:30,303.89925000000005
2023/9/5,11:45,303.89925000000005
2023/9/5,12:00,303.89925000000005
2023/9/5,12:15,274.56707500000005
2023/9/5,12:30,274.56707500000005
2023/9/5,12:45,274.56707500000005
2023/9/5,13:00,274.56707500000005
2023/9/5,13:15,300.788025
2023/9/5,13:30,300.788025
2023/9/5,13:45,300.788025
2023/9/5,14:00,300.788025
2023/9/5,14:15,336.7154
2023/9/5,14:30,336.7154
2023/9/5,14:45,336.7154
2023/9/5,15:00,336.7154
2023/9/5,15:15,410.49109999999996
2023/9/5,15:30,410.49109999999996
2023/9/5,15:45,410.49109999999996
2023/9/5,16:00,410.49109999999996
2023/9/5,16:15,473.8263
2023/9/5,16:30,473.8263
2023/9/5,16:45,473.8263
2023/9/5,17:00,473.8263
2023/9/5,17:15,499.696975
2023/9/5,17:30,499.696975
2023/9/5,17:45,499.696975
2023/9/5,18:00,499.696975
2023/9/5,18:15,509.995275
2023/9/5,18:30,509.995275
2023/9/5,18:45,509.995275
2023/9/5,19:00,509.995275
2023/9/5,19:15,512.753775
2023/9/5,19:30,512.753775
2023/9/5,19:45,512.753775
2023/9/5,20:00,512.753775
2023/9/5,20:15,502.79505
2023/9/5,20:30,502.79505
2023/9/5,20:45,502.79505
2023/9/5,21:00,502.79505
2023/9/5,21:15,480.983125
2023/9/5,21:30,480.983125
2023/9/5,21:45,480.983125
2023/9/5,22:00,480.983125
2023/9/5,22:15,470.5866
2023/9/5,22:30,470.5866
2023/9/5,22:45,470.5866
2023/9/5,23:00,470.5866
2023/9/5,23:15,455.70645
2023/9/5,23:30,455.70645
2023/9/5,23:45,455.70645
2023/9/5,24:00:00,455.70645
2023/9/6,0:15,432.40387499999997
2023/9/6,0:30,432.40387499999997
2023/9/6,0:45,432.40387499999997
2023/9/6,1:00,432.40387499999997
2023/9/6,1:15,418.854425
2023/9/6,1:30,418.854425
2023/9/6,1:45,418.854425
2023/9/6,2:00,418.854425
2023/9/6,2:15,414.55152499999997
2023/9/6,2:30,414.55152499999997
2023/9/6,2:45,414.55152499999997
2023/9/6,3:00,414.55152499999997
2023/9/6,3:15,407.03402500000004
2023/9/6,3:30,407.03402500000004
2023/9/6,3:45,407.03402500000004
2023/9/6,4:00,407.03402500000004
2023/9/6,4:15,419.4521
2023/9/6,4:30,419.4521
2023/9/6,4:45,419.4521
2023/9/6,5:00,419.4521
2023/9/6,5:15,449.970625
2023/9/6,5:30,449.970625
2023/9/6,5:45,449.970625
2023/9/6,6:00,449.970625
2023/9/6,6:15,457.39152499999994
2023/9/6,6:30,457.39152499999994
2023/9/6,6:45,457.39152499999994
2023/9/6,7:00,457.39152499999994
2023/9/6,7:15,427.79307500000004
2023/9/6,7:30,427.79307500000004
2023/9/6,7:45,427.79307500000004
2023/9/6,8:00,427.79307500000004
2023/9/6,8:15,385.801425
2023/9/6,8:30,385.801425
2023/9/6,8:45,385.801425
2023/9/6,9:00,385.801425
2023/9/6,9:15,327.1411
2023/9/6,9:30,327.1411
2023/9/6,9:45,327.1411
2023/9/6,10:00,327.1411
2023/9/6,10:15,312.9559
2023/9/6,10:30,312.9559
2023/9/6,10:45,312.9559
2023/9/6,11:00,312.9559
2023/9/6,11:15,316.022175
2023/9/6,11:30,316.022175
2023/9/6,11:45,316.022175
2023/9/6,12:00,316.022175
2023/9/6,12:15,282.4738
2023/9/6,12:30,282.4738
2023/9/6,12:45,282.4738
2023/9/6,13:00,282.4738
2023/9/6,13:15,306.30505000000005
2023/9/6,13:30,306.30505000000005
2023/9/6,13:45,306.30505000000005
2023/9/6,14:00,306.30505000000005
2023/9/6,14:15,341.36535
2023/9/6,14:30,341.36535
2023/9/6,14:45,341.36535
2023/9/6,15:00,341.36535
2023/9/6,15:15,428.9117
2023/9/6,15:30,428.9117
2023/9/6,15:45,428.9117
2023/9/6,16:00,428.9117
2023/9/6,16:15,495.3226
2023/9/6,16:30,495.3226
2023/9/6,16:45,495.3226
2023/9/6,17:00,495.3226
2023/9/6,17:15,521.829575
2023/9/6,17:30,521.829575
2023/9/6,17:45,521.829575
2023/9/6,18:00,521.829575
2023/9/6,18:15,531.07485
2023/9/6,18:30,531.07485
2023/9/6,18:45,531.07485
2023/9/6,19:00,531.07485
2023/9/6,19:15,521.5269000000001
2023/9/6,19:30,521.5269000000001
2023/9/6,19:45,521.5269000000001
2023/9/6,20:00,521.5269000000001
2023/9/6,20:15,514.58365
2023/9/6,20:30,514.58365
2023/9/6,20:45,514.58365
2023/9/6,21:00,514.58365
2023/9/6,21:15,501.1472
2023/9/6,21:30,501.1472
2023/9/6,21:45,501.1472
2023/9/6,22:00,501.1472
2023/9/6,22:15,489.44179999999994
2023/9/6,22:30,489.44179999999994
2023/9/6,22:45,489.44179999999994
2023/9/6,23:00,489.44179999999994
2023/9/6,23:15,466.485225
2023/9/6,23:30,466.485225
2023/9/6,23:45,466.485225
2023/9/6,24:00:00,466.485225
2023/9/7,0:15,439.5391
2023/9/7,0:30,439.5391
2023/9/7,0:45,439.5391
2023/9/7,1:00,439.5391
2023/9/7,1:15,422.504975
2023/9/7,1:30,422.504975
2023/9/7,1:45,422.504975
2023/9/7,2:00,422.504975
2023/9/7,2:15,416.562225
2023/9/7,2:30,416.562225
2023/9/7,2:45,416.562225
2023/9/7,3:00,416.562225
2023/9/7,3:15,405.61305
2023/9/7,3:30,405.61305
2023/9/7,3:45,405.61305
2023/9/7,4:00,405.61305
2023/9/7,4:15,415.25345
2023/9/7,4:30,415.25345
2023/9/7,4:45,415.25345
2023/9/7,5:00,415.25345
2023/9/7,5:15,443.15340000000003
2023/9/7,5:30,443.15340000000003
2023/9/7,5:45,443.15340000000003
2023/9/7,6:00,443.15340000000003
2023/9/7,6:15,450.78762500000005
2023/9/7,6:30,450.78762500000005
2023/9/7,6:45,450.78762500000005
2023/9/7,7:00,450.78762500000005
2023/9/7,7:15,405.836025
2023/9/7,7:30,405.836025
2023/9/7,7:45,405.836025
2023/9/7,8:00,405.836025
2023/9/7,8:15,355.244825
2023/9/7,8:30,355.244825
2023/9/7,8:45,355.244825
2023/9/7,9:00,355.244825
2023/9/7,9:15,305.145075
2023/9/7,9:30,305.145075
2023/9/7,9:45,305.145075
2023/9/7,10:00,305.145075
2023/9/7,10:15,312.1716
2023/9/7,10:30,312.1716
2023/9/7,10:45,312.1716
2023/9/7,11:00,312.1716
2023/9/7,11:15,318.03409999999997
2023/9/7,11:30,318.03409999999997
2023/9/7,11:45,318.03409999999997
2023/9/7,12:00,318.03409999999997
2023/9/7,12:15,293.827225
2023/9/7,12:30,293.827225
2023/9/7,12:45,293.827225
2023/9/7,13:00,293.827225
2023/9/7,13:15,321.380175
2023/9/7,13:30,321.380175
2023/9/7,13:45,321.380175
2023/9/7,14:00,321.380175
2023/9/7,14:15,352.44444999999996
2023/9/7,14:30,352.44444999999996
2023/9/7,14:45,352.44444999999996
2023/9/7,15:00,352.44444999999996
2023/9/7,15:15,430.28915000000006
2023/9/7,15:30,430.28915000000006
2023/9/7,15:45,430.28915000000006
2023/9/7,16:00,430.28915000000006
2023/9/7,16:15,487.77042500000005
2023/9/7,16:30,487.77042500000005
2023/9/7,16:45,487.77042500000005
2023/9/7,17:00,487.77042500000005
2023/9/7,17:15,521.983575
2023/9/7,17:30,521.983575
2023/9/7,17:45,521.983575
2023/9/7,18:00,521.983575
2023/9/7,18:15,540.3499999999999
2023/9/7,18:30,540.3499999999999
2023/9/7,18:45,540.3499999999999
2023/9/7,19:00,540.3499999999999
2023/9/7,19:15,543.470375
2023/9/7,19:30,543.470375
2023/9/7,19:45,543.470375
2023/9/7,20:00,543.470375
2023/9/7,20:15,528.1807249999999
2023/9/7,20:30,528.1807249999999
2023/9/7,20:45,528.1807249999999
2023/9/7,21:00,528.1807249999999
2023/9/7,21:15,498.04865
2023/9/7,21:30,498.04865
2023/9/7,21:45,498.04865
2023/9/7,22:00,498.04865
2023/9/7,22:15,484.91827500000005
2023/9/7,22:30,484.91827500000005
2023/9/7,22:45,484.91827500000005
2023/9/7,23:00,484.91827500000005
2023/9/7,23:15,467.07059999999996
2023/9/7,23:30,467.07059999999996
2023/9/7,23:45,467.07059999999996
2023/9/7,24:00:00,467.07059999999996
2023/9/8,0:15,429.86832499999997
2023/9/8,0:30,429.86832499999997
2023/9/8,0:45,429.86832499999997
2023/9/8,1:00,429.86832499999997
2023/9/8,1:15,417.497725
2023/9/8,1:30,417.497725
2023/9/8,1:45,417.497725
2023/9/8,2:00,417.497725
2023/9/8,2:15,403.437125
2023/9/8,2:30,403.437125
2023/9/8,2:45,403.437125
2023/9/8,3:00,403.437125
2023/9/8,3:15,396.02907500000003
2023/9/8,3:30,396.02907500000003
2023/9/8,3:45,396.02907500000003
2023/9/8,4:00,396.02907500000003
2023/9/8,4:15,405.077075
2023/9/8,4:30,405.077075
2023/9/8,4:45,405.077075
2023/9/8,5:00,405.077075
2023/9/8,5:15,433.859275
2023/9/8,5:30,433.859275
2023/9/8,5:45,433.859275
2023/9/8,6:00,433.859275
2023/9/8,6:15,439.37469999999996
2023/9/8,6:30,439.37469999999996
2023/9/8,6:45,439.37469999999996
2023/9/8,7:00,439.37469999999996
2023/9/8,7:15,409.74235000000004
2023/9/8,7:30,409.74235000000004
2023/9/8,7:45,409.74235000000004
2023/9/8,8:00,409.74235000000004
2023/9/8,8:15,381.818825
2023/9/8,8:30,381.818825
2023/9/8,8:45,381.818825
2023/9/8,9:00,381.818825
2023/9/8,9:15,331.038775
2023/9/8,9:30,331.038775
2023/9/8,9:45,331.038775
2023/9/8,10:00,331.038775
2023/9/8,10:15,336.40685
2023/9/8,10:30,336.40685
2023/9/8,10:45,336.40685
2023/9/8,11:00,336.40685
2023/9/8,11:15,345.47839999999997
2023/9/8,11:30,345.47839999999997
2023/9/8,11:45,345.47839999999997
2023/9/8,12:00,345.47839999999997
2023/9/8,12:15,326.82034999999996
2023/9/8,12:30,326.82034999999996
2023/9/8,12:45,326.82034999999996
2023/9/8,13:00,326.82034999999996
2023/9/8,13:15,358.4087
2023/9/8,13:30,358.4087
2023/9/8,13:45,358.4087
2023/9/8,14:00,358.4087
2023/9/8,14:15,383.34335
2023/9/8,14:30,383.34335
2023/9/8,14:45,383.34335
2023/9/8,15:00,383.34335
2023/9/8,15:15,458.965825
2023/9/8,15:30,458.965825
2023/9/8,15:45,458.965825
2023/9/8,16:00,458.965825
2023/9/8,16:15,507.07269999999994
2023/9/8,16:30,507.07269999999994
2023/9/8,16:45,507.07269999999994
2023/9/8,17:00,507.07269999999994
2023/9/8,17:15,526.60825
2023/9/8,17:30,526.60825
2023/9/8,17:45,526.60825
2023/9/8,18:00,526.60825
2023/9/8,18:15,539.260925
2023/9/8,18:30,539.260925
2023/9/8,18:45,539.260925
2023/9/8,19:00,539.260925
2023/9/8,19:15,532.5342
2023/9/8,19:30,532.5342
2023/9/8,19:45,532.5342
2023/9/8,20:00,532.5342
2023/9/8,20:15,521.738975
2023/9/8,20:30,521.738975
2023/9/8,20:45,521.738975
2023/9/8,21:00,521.738975
2023/9/8,21:15,494.5527
2023/9/8,21:30,494.5527
2023/9/8,21:45,494.5527
2023/9/8,22:00,494.5527
2023/9/8,22:15,475.97909999999996
2023/9/8,22:30,475.97909999999996
2023/9/8,22:45,475.97909999999996
2023/9/8,23:00,475.97909999999996
2023/9/8,23:15,460.76732499999997
2023/9/8,23:30,460.76732499999997
2023/9/8,23:45,460.76732499999997
2023/9/8,24:00:00,460.76732499999997
2023/9/9,0:15,421.04315
2023/9/9,0:30,421.04315
2023/9/9,0:45,421.04315
2023/9/9,1:00,421.04315
2023/9/9,1:15,405.3041
2023/9/9,1:30,405.3041
2023/9/9,1:45,405.3041
2023/9/9,2:00,405.3041
2023/9/9,2:15,392.52352499999995
2023/9/9,2:30,392.52352499999995
2023/9/9,2:45,392.52352499999995
2023/9/9,3:00,392.52352499999995
2023/9/9,3:15,380.40795
2023/9/9,3:30,380.40795
2023/9/9,3:45,380.40795
2023/9/9,4:00,380.40795
2023/9/9,4:15,384.8252
2023/9/9,4:30,384.8252
2023/9/9,4:45,384.8252
2023/9/9,5:00,384.8252
2023/9/9,5:15,412.96972500000004
2023/9/9,5:30,412.96972500000004
2023/9/9,5:45,412.96972500000004
2023/9/9,6:00,412.96972500000004
2023/9/9,6:15,410.65205000000003
2023/9/9,6:30,410.65205000000003
2023/9/9,6:45,410.65205000000003
2023/9/9,7:00,410.65205000000003
2023/9/9,7:15,386.450725
2023/9/9,7:30,386.450725
2023/9/9,7:45,386.450725
2023/9/9,8:00,386.450725
2023/9/9,8:15,345.411825
2023/9/9,8:30,345.411825
2023/9/9,8:45,345.411825
2023/9/9,9:00,345.411825
2023/9/9,9:15,299.178675
2023/9/9,9:30,299.178675
2023/9/9,9:45,299.178675
2023/9/9,10:00,299.178675
2023/9/9,10:15,296.58905
2023/9/9,10:30,296.58905
2023/9/9,10:45,296.58905
2023/9/9,11:00,296.58905
2023/9/9,11:15,310.247225
2023/9/9,11:30,310.247225
2023/9/9,11:45,310.247225
2023/9/9,12:00,310.247225
2023/9/9,12:15,283.63395
2023/9/9,12:30,283.63395
2023/9/9,12:45,283.63395
2023/9/9,13:00,283.63395
2023/9/9,13:15,324.27525
2023/9/9,13:30,324.27525
2023/9/9,13:45,324.27525
2023/9/9,14:00,324.27525
2023/9/9,14:15,354.695475
2023/9/9,14:30,354.695475
2023/9/9,14:45,354.695475
2023/9/9,15:00,354.695475
2023/9/9,15:15,428.89545
2023/9/9,15:30,428.89545
2023/9/9,15:45,428.89545
2023/9/9,16:00,428.89545
2023/9/9,16:15,471.568775
2023/9/9,16:30,471.568775
2023/9/9,16:45,471.568775
2023/9/9,17:00,471.568775
2023/9/9,17:15,501.4946
2023/9/9,17:30,501.4946
2023/9/9,17:45,501.4946
2023/9/9,18:00,501.4946
2023/9/9,18:15,522.1656250000001
2023/9/9,18:30,522.1656250000001
2023/9/9,18:45,522.1656250000001
2023/9/9,19:00,522.1656250000001
2023/9/9,19:15,507.23232499999995
2023/9/9,19:30,507.23232499999995
2023/9/9,19:45,507.23232499999995
2023/9/9,20:00,507.23232499999995
2023/9/9,20:15,482.74174999999997
2023/9/9,20:30,482.74174999999997
2023/9/9,20:45,482.74174999999997
2023/9/9,21:00,482.74174999999997
2023/9/9,21:15,460.24755000000005
2023/9/9,21:30,460.24755000000005
2023/9/9,21:45,460.24755000000005
2023/9/9,22:00,460.24755000000005
2023/9/9,22:15,441.187525
2023/9/9,22:30,441.187525
2023/9/9,22:45,441.187525
2023/9/9,23:00,441.187525
2023/9/9,23:15,428.326725
2023/9/9,23:30,428.326725
2023/9/9,23:45,428.326725
2023/9/9,24:00:00,428.326725
2023/9/10,0:15,397.87102500000003
2023/9/10,0:30,397.87102500000003
2023/9/10,0:45,397.87102500000003
2023/9/10,1:00,397.87102500000003
2023/9/10,1:15,378.2486
2023/9/10,1:30,378.2486
2023/9/10,1:45,378.2486
2023/9/10,2:00,378.2486
2023/9/10,2:15,367.857925
2023/9/10,2:30,367.857925
2023/9/10,2:45,367.857925
2023/9/10,3:00,367.857925
2023/9/10,3:15,355.747225
2023/9/10,3:30,355.747225
2023/9/10,3:45,355.747225
2023/9/10,4:00,355.747225
2023/9/10,4:15,374.472625
2023/9/10,4:30,374.472625
2023/9/10,4:45,374.472625
2023/9/10,5:00,374.472625
2023/9/10,5:15,398.44095000000004
2023/9/10,5:30,398.44095000000004
2023/9/10,5:45,398.44095000000004
2023/9/10,6:00,398.44095000000004
2023/9/10,6:15,404.1216
2023/9/10,6:30,404.1216
2023/9/10,6:45,404.1216
2023/9/10,7:00,404.1216
2023/9/10,7:15,408.5086749999999
2023/9/10,7:30,408.5086749999999
2023/9/10,7:45,408.5086749999999
2023/9/10,8:00,408.5086749999999
2023/9/10,8:15,395.17675
2023/9/10,8:30,395.17675
2023/9/10,8:45,395.17675
2023/9/10,9:00,395.17675
2023/9/10,9:15,349.915725
2023/9/10,9:30,349.915725
2023/9/10,9:45,349.915725
2023/9/10,10:00,349.915725
2023/9/10,10:15,349.4211
2023/9/10,10:30,349.4211
2023/9/10,10:45,349.4211
2023/9/10,11:00,349.4211
2023/9/10,11:15,348.12489999999997
2023/9/10,11:30,348.12489999999997
2023/9/10,11:45,348.12489999999997
2023/9/10,12:00,348.12489999999997
2023/9/10,12:15,314.376
2023/9/10,12:30,314.376
2023/9/10,12:45,314.376
2023/9/10,13:00,314.376
2023/9/10,13:15,332.117025
2023/9/10,13:30,332.117025
2023/9/10,13:45,332.117025
2023/9/10,14:00,332.117025
2023/9/10,14:15,350.44785
2023/9/10,14:30,350.44785
2023/9/10,14:45,350.44785
2023/9/10,15:00,350.44785
2023/9/10,15:15,414.89377499999995
2023/9/10,15:30,414.89377499999995
2023/9/10,15:45,414.89377499999995
2023/9/10,16:00,414.89377499999995
2023/9/10,16:15,481.615225
2023/9/10,16:30,481.615225
2023/9/10,16:45,481.615225
2023/9/10,17:00,481.615225
2023/9/10,17:15,494.04145
2023/9/10,17:30,494.04145
2023/9/10,17:45,494.04145
2023/9/10,18:00,494.04145
2023/9/10,18:15,500.20307499999996
2023/9/10,18:30,500.20307499999996
2023/9/10,18:45,500.20307499999996
2023/9/10,19:00,500.20307499999996
2023/9/10,19:15,501.69139999999993
2023/9/10,19:30,501.69139999999993
2023/9/10,19:45,501.69139999999993
2023/9/10,20:00,501.69139999999993
2023/9/10,20:15,491.8672
2023/9/10,20:30,491.8672
2023/9/10,20:45,491.8672
2023/9/10,21:00,491.8672
2023/9/10,21:15,466.91845
2023/9/10,21:30,466.91845
2023/9/10,21:45,466.91845
2023/9/10,22:00,466.91845
2023/9/10,22:15,455.5312
2023/9/10,22:30,455.5312
2023/9/10,22:45,455.5312
2023/9/10,23:00,455.5312
2023/9/10,23:15,442.682925
2023/9/10,23:30,442.682925
2023/9/10,23:45,442.682925
2023/9/10,24:00:00,442.682925
2023/9/11,0:15,413.592825
2023/9/11,0:30,413.592825
2023/9/11,0:45,413.592825
2023/9/11,1:00,413.592825
2023/9/11,1:15,398.99240000000003
2023/9/11,1:30,398.99240000000003
2023/9/11,1:45,398.99240000000003
2023/9/11,2:00,398.99240000000003
2023/9/11,2:15,387.513425
2023/9/11,2:30,387.513425
2023/9/11,2:45,387.513425
2023/9/11,3:00,387.513425
2023/9/11,3:15,378.6194
2023/9/11,3:30,378.6194
2023/9/11,3:45,378.6194
2023/9/11,4:00,378.6194
2023/9/11,4:15,388.509325
2023/9/11,4:30,388.509325
2023/9/11,4:45,388.509325
2023/9/11,5:00,388.509325
2023/9/11,5:15,417.97447500000004
2023/9/11,5:30,417.97447500000004
2023/9/11,5:45,417.97447500000004
2023/9/11,6:00,417.97447500000004
2023/9/11,6:15,431.22749999999996
2023/9/11,6:30,431.22749999999996
2023/9/11,6:45,431.22749999999996
2023/9/11,7:00,431.22749999999996
2023/9/11,7:15,425.996375
2023/9/11,7:30,425.996375
2023/9/11,7:45,425.996375
2023/9/11,8:00,425.996375
2023/9/11,8:15,430.75435
2023/9/11,8:30,430.75435
2023/9/11,8:45,430.75435
2023/9/11,9:00,430.75435
2023/9/11,9:15,384.14932500000003
2023/9/11,9:30,384.14932500000003
2023/9/11,9:45,384.14932500000003
2023/9/11,10:00,384.14932500000003
2023/9/11,10:15,380.1675
2023/9/11,10:30,380.1675
2023/9/11,10:45,380.1675
2023/9/11,11:00,380.1675
2023/9/11,11:15,373.270325
2023/9/11,11:30,373.270325
2023/9/11,11:45,373.270325
2023/9/11,12:00,373.270325
2023/9/11,12:15,336.2528
2023/9/11,12:30,336.2528
2023/9/11,12:45,336.2528
2023/9/11,13:00,336.2528
2023/9/11,13:15,362.030875
2023/9/11,13:30,362.030875
2023/9/11,13:45,362.030875
2023/9/11,14:00,362.030875
2023/9/11,14:15,369.53472500000004
2023/9/11,14:30,369.53472500000004
2023/9/11,14:45,369.53472500000004
2023/9/11,15:00,369.53472500000004
2023/9/11,15:15,432.06565
2023/9/11,15:30,432.06565
2023/9/11,15:45,432.06565
2023/9/11,16:00,432.06565
